	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
686	119.558474,39.915400	泰山路西段与经文路交叉口西北角远洋海逸世家(河北师范学院东行200米)近新澳海底世界	海港区	秦皇岛市	B0FFGZUUK8	[]	秦皇岛远洋270度海景公寓	河北省	13633334313;15903334327	住宿服务;住宿服务相关;住宿服务相关	100000	119.558474	39.915400	海底世界
687	120.897059,31.967220	桃园路7号中南世纪城体育会展中心(海底世界隔壁)	崇川区	南通市	B0FFHBSQ2X	[]	麻辣无情重庆老火锅(中南店)	江苏省	0513-81589777	餐饮服务;中餐厅;火锅店	050117	120.897059	31.967220	海底世界
688	120.744274,37.817344	港南路电业加油站对面距海底世界500米距蓬莱阁950米	蓬莱市	烟台市	B0FFFZHHQX	[]	蓬莱行军古玩渔家客栈	山东省	13583553883;15854526588	住宿服务;住宿服务相关;住宿服务相关	100000	120.744274	37.817344	海底世界
689	119.287641,26.097748	铜盘路29号福州左海公园海底世界附近	鼓楼区	福州市	B0FFFGX7J2	[]	左海公园-公共厕所	福建省	[]	公共设施;公共厕所;公共厕所	200300	119.287641	26.097748	海底世界
690	113.537055,22.097231	长隆国际海洋度假区长隆海洋王国	香洲区	珠海市	B0FFG35JMR	[]	缤纷世界	广东省	[]	体育休闲服务;休闲场所;游乐场	080501	113.537055	22.097231	海底世界
691	113.055649,28.232041	三一大道501号长沙海底世界极地海洋馆内	开福区	长沙市	B0FFG1ONBJ	[]	海水区	湖南省	[]	商务住宅;商务住宅相关;商务住宅相关	120000	113.055649	28.232041	海底世界
692	109.142401,21.491815	海底世界附近上海北路海湾新城B型1号	海城区	北海市	B0FFGF0NH9	[]	北海海湾新城1号度假公寓	广西壮族自治区	0779-3802069;13321696610	住宿服务;住宿服务相关;住宿服务相关	100000	109.142401	21.491815	海底世界
693	109.127338,21.486011	茶亭路4-2号澜亭天际(海底世界、海滨公园大门对面)	海城区	北海市	B0FFHRUL3J	[]	北海澜庭酒店公寓(澜亭天际店)	广西壮族自治区	0779-6685888;0779-6685666	住宿服务;住宿服务相关;住宿服务相关	100000	109.127338	21.486011	海底世界
694	108.331970,22.826965	民主路北二里人民公园民主路门内50米	兴宁区	南宁市	B0FFFPPSJQ	[]	人民公园-过山车	广西壮族自治区	[]	体育休闲服务;休闲场所;游乐场	080501	108.331970	22.826965	海底世界
695	118.820196,31.929918	双龙大道1698号景枫KINGMO3层	江宁区	南京市	B0FFHCJ4W7	[]	六和神鱼(景枫店)	江苏省	025-86155877	餐饮服务;中餐厅;中餐厅	050100	118.820196	31.929918	海底世界
696	116.306490,39.918737	西三环中路11号中央广播电视塔太平洋海底世界博览馆内	海淀区	北京市	B0FFFDLZBY	[]	吸烟区	北京市	[]	生活服务;生活服务场所;生活服务场所	070000	116.306490	39.918737	海底世界
697	109.137874,21.481148	湖南路71号锦绣花园(东海市场对面)	海城区	北海市	B0FFH2H5TE	[]	城市便捷酒店(北海大道湖南路店)	广西壮族自治区	0779-3206222	住宿服务;住宿服务相关;住宿服务相关	100000	109.137874	21.481148	海底世界
698	116.446800,39.928489	工体南路工人体育场南门(富国海底世界)	朝阳区	北京市	B0FFFETZF1	[]	海豚号潜水富国体验中心	北京市	010-59411562;4006783960	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	116.446800	39.928489	海底世界
699	118.845252,32.052717	石象路7号中山陵园风景区	玄武区	南京市	B0FFFTDTTG	[]	小海豚	江苏省	[]	餐饮服务;餐饮相关场所;餐饮相关	050000	118.845252	32.052717	海底世界
700	118.070907,24.445596	锦祥路1号(海底世界背后近龙头路小吃一条街,鼓祥旅馆附近)	思明区	厦门市	B02500UDAB	[]	善果饮品	福建省	0592-2092070	餐饮服务;冷饮店;冷饮店	050700	118.070907	24.445596	海底世界
701	113.039791,28.230321	万家丽北路月湖小区3栋6单元2楼(世界之窗,广电中心,海底世界、冰雪世界700米距离)	开福区	长沙市	B0FFGQ12PU	[]	168家庭旅馆(亚丁路)	湖南省	15111019748	住宿服务;旅馆招待所;旅馆招待所	100200	113.039791	28.230321	海底世界
702	120.443305,36.069965	东海东路60号33-35号(海昌极地海底世界)	崂山区	青岛市	B0FFHG8SWR	[]	Amy月子餐	山东省	18866398988	餐饮服务;中餐厅;中餐厅	050100	120.443305	36.069965	海底世界
703	118.847027,32.055018	中山陵8号	玄武区	南京市	B0FFG4B1GQ	[]	东苑宾馆停车场	江苏省	[]	交通设施服务;停车场;公共停车场	150904	118.847027	32.055018	海底世界
704	119.564981,39.910051	文涛路2号秦皇国际公寓C座202,新奥海底世界对面	海港区	秦皇岛市	B0FFGJNV2M	[]	花愈宿纯美假日公寓(秦皇岛国际店)	河北省	18033501456;13191824777	住宿服务;住宿服务相关;住宿服务相关	100000	119.564981	39.910051	海底世界
705	113.055124,28.232760	三一大道501号长沙海底世界水上乐园内	开福区	长沙市	B0FFG1T7F5	[]	大喇叭滑梯	湖南省	[]	购物服务;购物相关场所;购物相关场所	060000	113.055124	28.232760	海底世界
706	119.558991,39.907330	新澳海底世界西行100米路北金梦海湾8号附近	海港区	秦皇岛市	B0FFHWXCIU	[]	停车场	河北省	[]	交通设施服务;停车场;公共停车场	150904	119.558991	39.907330	海底世界
707	119.287710,26.098276	铜盘路29号福州左海公园海底世界附近	鼓楼区	福州市	B0FFHFROLM	[]	左海公园-高空飞车	福建省	[]	体育休闲服务;休闲场所;游乐场	080501	119.287710	26.098276	海底世界
708	102.675017,25.071525	普吉路77号汇购超市入口处	五华区	昆明市	B0FFHD9SJR	[]	儿童乐园	云南省	13658833522	体育休闲服务;休闲场所;游乐场	080501	102.675017	25.071525	海底世界
709	118.376107,31.376522	银湖北路80号	镜湖区	芜湖市	B022914PB4	[]	方特欢乐生活	安徽省	[]	生活服务;生活服务场所;生活服务场所	070000	118.376107	31.376522	海底世界
710	119.287428,26.097614	铜盘路29号福州左海公园海底世界附近	鼓楼区	福州市	B0FFFGM3S1	[]	半球大地震	福建省	[]	体育休闲服务;休闲场所;游乐场	080501	119.287428	26.097614	海底世界
711	113.067593,28.246919	星沙开元西路湘绣城D1栋(近世界之窗、海底世界)	长沙县	长沙市	B02DB07C6H	[]	悦翔主题酒店(四季如春国际水会酒店西北)	湖南省	0731-82956255	住宿服务;宾馆酒店;宾馆酒店	100100	113.067593	28.246919	海底世界
712	119.565219,39.910380	文涛路2号(新澳海底世界对面秦皇国际公寓a座)	海港区	秦皇岛市	B0FFH9R53H	[]	秦皇岛地中海风情观海公寓	河北省	13333335053	住宿服务;住宿服务相关;住宿服务相关	100000	119.565219	39.910380	海底世界
713	120.332863,36.055520	莱阳路21号(海底世界往西100米,鲁迅公园往东50米)	市南区	青岛市	B0FFH0ESFD	[]	鱼海餐厅	山东省	13070817801;15689989673	餐饮服务;中餐厅;中餐厅	050100	120.332863	36.055520	海底世界
714	118.846858,32.052726	中山门外石象路7号中山陵园风景区	玄武区	南京市	B0FFFS03RL	[]	公用电话	江苏省	[]	公共设施;公用电话;公用电话	200200	118.846858	32.052726	海底世界
715	109.127543,21.485670	茶亭路4-2号澜亭天际小区(海底世界对面)	海城区	北海市	B0FFH6GMIR	[]	北海圣淘沙海景酒店公寓(澜亭天际店)	广西壮族自治区	18278972188	住宿服务;住宿服务相关;住宿服务相关	100000	109.127543	21.485670	海底世界
716	118.845372,32.053022	陵园路7号附近	玄武区	南京市	B0FFGXZSEO	[]	中山陵西方城8号停车场	江苏省	[]	交通设施服务;停车场;公共停车场	150904	118.845372	32.053022	海底世界
717	116.446417,39.925467	工体路东2号(近富国海底世界)	朝阳区	北京市	B0FFF3L3DU	[]	中国农业银行(北京朝阳支行营业部)	北京市	010-65512539;010-65536688	金融保险服务;银行;中国农业银行	160107	116.446417	39.925467	海底世界
718	116.306286,39.918886	西三环中路11号中央广播电视塔院内(太平洋海底世界)	海淀区	北京市	B0FFF4RH23	[]	北京龙缘海洋潜水俱乐部	北京市	010-87684700;010-87684780	体育休闲服务;娱乐场所;酒吧	080304	116.306286	39.918886	海底世界
719	119.565890,39.909201	文涛路2号秦皇国际大酒店5层(西浴场、新澳海底世界斜对面)	海港区	秦皇岛市	B014F0U0QT	[]	秦皇国际大酒店-SPA会所	河北省	0335-8368176	生活服务;美容美发店;美容美发店	071100	119.565890	39.909201	海底世界
720	109.657216,18.233659	亚龙湾路(海底世界旁)	吉阳区	三亚市	B0FFH3XLQT	[]	三亚爱琴海岸康年套房度假酒店(事达国旅)	海南省	0898-38276002	住宿服务;宾馆酒店;宾馆酒店	100100	109.657216	18.233659	海底世界
721	118.845305,32.054148	四方城8号南京海底世界内	玄武区	南京市	B0FFFEUFK5	[]	gift house	江苏省	[]	购物服务;购物相关场所;购物相关场所	060000	118.845305	32.054148	海底世界
722	118.845091,32.052594	陵园路7号附近	玄武区	南京市	B0FFFTDTTC	[]	贰佰号茶餐厅	江苏省	025-83108200	餐饮服务;快餐厅;茶餐厅	050305	118.845091	32.052594	海底世界
723	116.306037,39.918565	西三环中路11号中央广播电视塔太平洋海底世界博览馆内	海淀区	北京市	B0FFFDUKPY	[]	北京旅游咨询(中塔园南)	北京市	[]	生活服务;生活服务场所;生活服务场所	070000	116.306037	39.918565	海底世界
724	113.053882,28.232500	三一大道金鹰文化城海底世界内	开福区	长沙市	B0FFHFFCRD	[]	蓝山迪诺人之初幼儿园	湖南省	0731-86331777	科教文化服务;学校;幼儿园	141204	113.053882	28.232500	海底世界
725	119.544372,39.895679	新澳海底世界西侧800米金梦海湾	海港区	秦皇岛市	B0FFHUYS3Q	[]	秦皇岛海e居海景度假公寓河滨路分店	河北省	[]	住宿服务;宾馆酒店;宾馆酒店	100100	119.544372	39.895679	海底世界
726	119.564561,39.910245	文涛路2号秦皇国际公寓,海底世界对面	海港区	秦皇岛市	B0FFH57E6V	[]	秦皇岛朋来海景公寓岭前街分店	河北省	[]	住宿服务;住宿服务相关;住宿服务相关	100000	119.564561	39.910245	海底世界
727	118.845663,32.054386	明孝陵景区	玄武区	南京市	B0FFFS0EEP	[]	钟山风景区停车场(定林山庄东南)	江苏省	[]	交通设施服务;停车场;公共停车场	150904	118.845663	32.054386	海底世界
728	118.845789,32.052524	中山陵园风景区四方城2号	玄武区	南京市	B00190BS7T	[]	南京国际会议大酒店(东北门)	江苏省	[]	通行设施;临街院门;临街院门	991400	118.845789	32.052524	海底世界
729	113.058307,28.229758	汽配城紫晶城3期109门面海底世界对面	长沙县	长沙市	B0FFGF03LJ	[]	安然纳米汗蒸馆(紫晶城店)	湖南省	[]	生活服务;生活服务场所;生活服务场所	070000	113.058307	28.229758	海底世界
730	116.307340,39.919643	西三环中路11号中央电视塔内	海淀区	北京市	B0FFFSW2IP	[]	中央电视塔-电子票兑换处	北京市	[]	生活服务;生活服务场所;生活服务场所	070000	116.307340	39.919643	海底世界
731	120.898785,31.967382	桃园路7号体育会展中心1层南通海底世界附近	崇川区	南通市	B0FFIGUMTV	[]	聆风射箭俱乐部爱玛会馆	江苏省	[]	体育休闲服务;运动场馆;运动场所	080100	120.898785	31.967382	海底世界
732	118.845416,32.052992	内环路与国会大道交叉口北100米	玄武区	南京市	B0FFGCB7GP	[]	钟山风景区停车场(入口)	江苏省	[]	交通设施服务;停车场;停车场入口	150907	118.845416	32.052992	海底世界
733	114.414456,30.533544	鲁磨路植物园路小李村240号别墅C栋(武汉艺嘉美术培训中心旁)	洪山区	武汉市	B0FFHBHP1N	[]	Yoyo别墅轰趴馆(Loft工业风店)	湖北省	18874186375;15211936545	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	114.414456	30.533544	海底世界
734	109.134466,21.490471	茶亭路33号(近海滨公园海底世界)	海城区	北海市	B0FFGKTHWL	[]	北海香格里拉大酒店-洗手间	广西壮族自治区	[]	公共设施;公共厕所;公共厕所	200300	109.134466	21.490471	海底世界
735	119.558642,39.907472	新澳海底世界西行100米路北金梦海湾8号金梦海湾8号A座809/810/811/814/702/703	海港区	秦皇岛市	B0FFIBXDDC	[]	秦皇岛观海洋房-高层观海住宿酒店式公寓	河北省	[]	住宿服务;住宿服务相关;住宿服务相关	100000	119.558642	39.907472	海底世界
736	109.129551,21.486998	茶亭路23号	海城区	北海市	B030B00FAW	[]	海滨公园(南2门)	广西壮族自治区	[]	通行设施;临街院门;临街院门	991400	109.129551	21.486998	海底世界
737	116.446780,39.928088	工人体育场南门富国海底世界二楼	朝阳区	北京市	B0FFHJ1EJY	[]	温镀环球探索机构	北京市	[]	公司企业;公司企业;公司企业	170000	116.446780	39.928088	海底世界
738	120.443325,36.069703	极地海洋世界	崂山区	青岛市	B0FFI6MDDK	[]	公交11	山东省	[]	商务住宅;商务住宅相关;商务住宅相关	120000	120.443325	36.069703	海底世界
739	109.656630,18.233361	吉阳区龙海路2号寰岛海底世界酒店	吉阳区	三亚市	B0FFF0A3FL	[]	中国银行ATM(龙塘路)	海南省	[]	金融保险服务;自动提款机;中国银行ATM	160301	109.656630	18.233361	海底世界
740	108.980374,34.215408	[]	雁塔区	西安市	B0FFH32SG8	[]	曲江海洋极地公园海洋馆	陕西省	029-85517311	风景名胜;公园广场;水族馆	110104	108.980374	34.215408	海底世界
741	116.448457,39.932571	工人体育场北路与幸福一村三巷交叉口南150米	朝阳区	北京市	B0FFG73D6W	[]	北京工人体育场(南门)	北京市	[]	通行设施;临街院门;临街院正门	991401	116.448457	39.932571	海底世界
742	119.558934,39.907398	新澳海底世界西行100米路北金梦海湾8号附近	海港区	秦皇岛市	B0FFHXQ7TL	[]	停车场(出入口)	河北省	[]	交通设施服务;停车场;停车场出入口	150909	119.558934	39.907398	海底世界
743	113.055688,28.232060	三一大道501号长沙海底世界极地海洋馆内	开福区	长沙市	B0FFI3W1U3	[]	极地海洋馆-检票处(出入口)	湖南省	[]	通行设施;通行设施;通行设施	990000	113.055688	28.232060	海底世界
744	113.693636,34.856326	花园口镇中州大道花园口村京水花园A6、F9、F10栋	惠济区	郑州市	B0FFHBM04J	[]	威廉古堡加勒比别墅聚会轰趴馆(京水花园3店)	河南省	17193933632;15387311142;4000166016	体育休闲服务;娱乐场所;娱乐场所	080300	113.693636	34.856326	海底世界
745	113.055796,28.232110	三一大道501号长沙海底世界内	开福区	长沙市	B0FFI4HXIB	[]	海底世界-加勒比海盗	湖南省	[]	风景名胜;风景名胜;风景名胜	110200	113.055796	28.232110	海底世界
746	121.572346,38.879476	中山路608-6-8号(星海广场西500米)	沙河口区	大连市	B019B01CA0	[]	星海公园-圣亚极地世界	辽宁省	[]	风景名胜;公园广场;水族馆	110104	121.572346	38.879476	海底世界
747	109.127613,21.486398	茶亭路27号	海城区	北海市	B030B0MJFV	[]	海滨公园(东南门)	广西壮族自治区	[]	通行设施;临街院门;临街院门	991400	109.127613	21.486398	海底世界
748	120.443349,36.068669	东海东路60号	崂山区	青岛市	B0FFGAKKV1	[]	海昌极地海洋公园(出口)	山东省	0532-85909999	风景名胜;风景名胜相关;旅游景点	110000	120.443349	36.068669	海底世界
749	120.441488,36.069121	极地海洋世界	崂山区	青岛市	B0FFHEZHDJ	[]	青岛崂山医保城中医医院中医体检中心	山东省	[]	医疗保健服务;医疗保健服务场所;医疗保健服务场所	090000	120.441488	36.069121	海底世界
750	120.227496,30.143659	湘湖路777号	萧山区	杭州市	B023B144CI	[]	杭州极地海洋公园售票处	浙江省	[]	生活服务;售票处;公园景点售票处	070306	120.227496	30.143659	海底世界
751	120.442983,36.069510	东海东路60-43号	崂山区	青岛市	B0FFHFSC66	[]	青岛海昌极地海洋公园(入口)	山东省	[]	风景名胜;风景名胜相关;旅游景点	110000	120.442983	36.069510	海底世界
752	118.576954,24.818744	青阳街道五店市对面万达华府D区(玫瑰酒店旁)	晋江市	泉州市	B0FFHJTERY	[]	深港码头料理	福建省	18159581177	餐饮服务;外国餐厅;日本料理	050202	118.576954	24.818744	海底世界
753	120.386280,36.071699	徐州路33号辛-2	市南区	青岛市	B0FFHHSOJH	[]	野凯料理·王厨披萨店	山东省	18153222208	餐饮服务;外国餐厅;外国餐厅	050200	120.386280	36.071699	海底世界
